forecast_id,issued_at,valid_time,turbine_id,horizon_hours,power_normalized,weather_run_time,weather_available_at,model_version,input_hash,status
demo-2,2026-01-11T00:00:00Z,2026-01-12T17:00:00Z,turbine_1,42,0.5497,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T18:00:00Z,turbine_1,43,0.5141,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T19:00:00Z,turbine_1,44,0.4785,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T20:00:00Z,turbine_1,45,0.4436,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T21:00:00Z,turbine_1,46,0.4102,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T22:00:00Z,turbine_1,47,0.379,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T23:00:00Z,turbine_1,48,0.3505,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T00:00:00Z,turbine_2,1,0.4692,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T01:00:00Z,turbine_2,2,0.4358,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T02:00:00Z,turbine_2,3,0.4045,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T03:00:00Z,turbine_2,4,0.376,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T04:00:00Z,turbine_2,5,0.3508,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T05:00:00Z,turbine_2,6,0.3295,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T06:00:00Z,turbine_2,7,0.3124,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T07:00:00Z,turbine_2,8,0.3,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T08:00:00Z,turbine_2,9,0.2925,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T09:00:00Z,turbine_2,10,0.29,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T10:00:00Z,turbine_2,11,0.2926,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T11:00:00Z,turbine_2,12,0.3003,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T12:00:00Z,turbine_2,13,0.3128,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T13:00:00Z,turbine_2,14,0.33,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T14:00:00Z,turbine_2,15,0.3514,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T15:00:00Z,turbine_2,16,0.3767,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T16:00:00Z,turbine_2,17,0.4053,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T17:00:00Z,turbine_2,18,0.4367,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T18:00:00Z,turbine_2,19,0.4701,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T19:00:00Z,turbine_2,20,0.505,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T20:00:00Z,turbine_2,21,0.5406,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T21:00:00Z,turbine_2,22,0.5762,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T22:00:00Z,turbine_2,23,0.6111,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-11T23:00:00Z,turbine_2,24,0.6445,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T00:00:00Z,turbine_2,25,0.6757,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T01:00:00Z,turbine_2,26,0.7042,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T02:00:00Z,turbine_2,27,0.7294,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T03:00:00Z,turbine_2,28,0.7507,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T04:00:00Z,turbine_2,29,0.7677,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T05:00:00Z,turbine_2,30,0.7801,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T06:00:00Z,turbine_2,31,0.7876,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T07:00:00Z,turbine_2,32,0.79,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T08:00:00Z,turbine_2,33,0.7873,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T09:00:00Z,turbine_2,34,0.7796,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T10:00:00Z,turbine_2,35,0.7671,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T11:00:00Z,turbine_2,36,0.7499,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T12:00:00Z,turbine_2,37,0.7284,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T13:00:00Z,turbine_2,38,0.7031,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T14:00:00Z,turbine_2,39,0.6744,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T15:00:00Z,turbine_2,40,0.643,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T16:00:00Z,turbine_2,41,0.6096,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T17:00:00Z,turbine_2,42,0.5747,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T18:00:00Z,turbine_2,43,0.5391,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T19:00:00Z,turbine_2,44,0.5035,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T20:00:00Z,turbine_2,45,0.4686,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T21:00:00Z,turbine_2,46,0.4352,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T22:00:00Z,turbine_2,47,0.404,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
demo-2,2026-01-11T00:00:00Z,2026-01-12T23:00:00Z,turbine_2,48,0.3755,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,synthetic-curve-v1,synthetic-input-2,degraded
